strike,type,price_type,date,price
4025,put,bid,4/21/2022,236
4025,put,bid,4/20/2022,209.6
4025,put,bid,4/19/2022,224.3
4025,put,bid,4/18/2022,214
4025,put,bid,4/14/2022,243.4
4050,put,bid,11/16/2022,233.4
4050,put,bid,11/15/2022,229.6
4050,put,bid,11/14/2022,236.6
4050,put,bid,11/11/2022,227.3
4050,put,bid,11/10/2022,246.3
4050,put,bid,11/9/2022,365.6
4050,put,bid,11/8/2022,320.6
4050,put,bid,11/7/2022,329.9
4050,put,bid,11/4/2022,354.9
4050,put,bid,11/3/2022,387.3
4050,put,bid,11/2/2022,360.7
4050,put,bid,11/1/2022,309.1
4050,put,bid,10/31/2022,300.6
4050,put,bid,10/28/2022,283.9
4050,put,bid,10/27/2022,358.4
4050,put,bid,10/26/2022,326.4
4050,put,bid,10/25/2022,332.1
4050,put,bid,10/24/2022,364.8
4050,put,bid,10/21/2022,381.5
4050,put,bid,10/20/2022,437.6
4050,put,bid,10/19/2022,400.1
4050,put,bid,10/18/2022,390.1
4050,put,bid,10/17/2022,429.1
4050,put,bid,10/14/2022,496.6
4050,put,bid,10/13/2022,440.7
4050,put,bid,10/12/2022,502.9
4050,put,bid,10/11/2022,492.7
4050,put,bid,10/10/2022,477.2
4050,put,bid,10/7/2022,449.2
4050,put,bid,10/6/2022,395.4
4050,put,bid,10/5/2022,368
4050,put,bid,10/4/2022,364.1
4050,put,bid,10/3/2022,428.4
4050,put,bid,9/30/2022,490.3
4050,put,bid,9/29/2022,457.3
4050,put,bid,9/28/2022,413.9
4050,put,bid,9/27/2022,458.2
4050,put,bid,9/26/2022,458.6
4050,put,bid,9/23/2022,422.6
4050,put,bid,9/22/2022,384.7
4050,put,bid,9/21/2022,376.5
4050,put,bid,9/20/2022,327.8
4050,put,bid,9/19/2022,307.8
4050,put,bid,9/16/2022,
4050,put,bid,9/15/2022,319.2
4050,put,bid,9/14/2022,289.6
4050,put,bid,9/13/2022,300.9
4050,put,bid,9/12/2022,223.4
4050,put,bid,9/9/2022,242.7
4050,put,bid,9/8/2022,266.3
4050,put,bid,9/7/2022,282.8
4050,put,bid,9/6/2022,319.3
4050,put,bid,9/2/2022,306.5
4050,put,bid,9/1/2022,293.1
4050,put,bid,8/31/2022,299.1
4050,put,bid,8/30/2022,290.2
4050,put,bid,8/29/2022,272.3
4050,put,bid,8/26/2022,270.8
4050,put,bid,8/25/2022,211
4050,put,bid,8/24/2022,228.5
4050,put,bid,8/23/2022,241.2
4050,put,bid,8/22/2022,236.7
4050,put,bid,8/19/2022,207.8
4050,put,bid,8/18/2022,187.1
4050,put,bid,8/17/2022,191.8
4050,put,bid,8/16/2022,180.6
4050,put,bid,8/15/2022,186
4050,put,bid,8/12/2022,191.2
4050,put,bid,8/11/2022,211.4
4050,put,bid,8/10/2022,212.4
4050,put,bid,8/9/2022,244.2
4050,put,bid,8/8/2022,237.4
4050,put,bid,8/5/2022,239.2
4050,put,bid,8/4/2022,237.4
4050,put,bid,8/3/2022,222.3
4050,put,bid,8/2/2022,262
4050,put,bid,8/1/2022,249.2
4050,put,bid,7/29/2022,241.7
4050,put,bid,7/28/2022,252.2
4050,put,bid,7/27/2022,287.9
4050,put,bid,7/26/2022,325.2
4050,put,bid,7/25/2022,315.6
4050,put,bid,7/22/2022,317.4
4050,put,bid,7/21/2022,306.3
4050,put,bid,7/20/2022,323.3
4050,put,bid,7/19/2022,327.8
4050,put,bid,7/18/2022,378
4050,put,bid,7/15/2022,365.2
4050,put,bid,7/14/2022,404.6
4050,put,bid,7/13/2022,367.5
4050,put,bid,7/12/2022,392.9
4050,put,bid,7/11/2022,373.6
4050,put,bid,7/8/2022,351.5
4050,put,bid,7/7/2022,358.8
4050,put,bid,7/6/2022,380.2
4050,put,bid,7/5/2022,391.2
4050,put,bid,7/1/2022,374
4050,put,bid,6/30/2022,414.4
4050,put,bid,6/29/2022,399.4
4050,put,bid,6/28/2022,394.2
4050,put,bid,6/27/2022,356.7
4050,put,bid,6/24/2022,357.1
4050,put,bid,6/23/2022,424.5
4050,put,bid,6/22/2022,429.5
4050,put,bid,6/21/2022,433
4050,put,bid,6/17/2022,480.5
4050,put,bid,6/16/2022,485.6
4050,put,bid,6/15/2022,421.6
4050,put,bid,6/14/2022,457.7
4050,put,bid,6/13/2022,458.8
4050,put,bid,6/10/2022,
4050,put,bid,6/9/2022,
4050,put,bid,6/8/2022,292.7
4050,put,bid,6/7/2022,282.9
4050,put,bid,6/6/2022,295
4050,put,bid,6/3/2022,298.5
4050,put,bid,6/2/2022,274.9
4050,put,bid,6/1/2022,292.2
4050,put,bid,5/31/2022,293.6
4050,put,bid,5/27/2022,286.2
4050,put,bid,5/26/2022,332
4050,put,bid,5/25/2022,366.7
4050,put,bid,5/24/2022,377.2
4050,put,bid,5/23/2022,
4050,put,bid,5/20/2022,362
4050,put,bid,5/19/2022,396.8
4050,put,bid,5/18/2022,399.6
4050,put,bid,5/17/2022,318
4050,put,bid,5/16/2022,
4050,put,bid,5/13/2022,
4050,put,bid,5/12/2022,407.1
4050,put,bid,5/11/2022,395.1
4050,put,bid,5/10/2022,381.6
4050,put,bid,5/9/2022,389
4050,put,bid,5/6/2022,330.1
4050,put,bid,5/5/2022,318.4
4050,put,bid,5/4/2022,262
4050,put,bid,5/3/2022,303.9
4050,put,bid,5/2/2022,321.5
4050,put,bid,4/29/2022,310.7
4050,put,bid,4/28/2022,276.5
4050,put,bid,4/27/2022,288.8
4050,put,bid,4/26/2022,334.1
4050,put,bid,4/25/2022,272.4
4050,put,bid,4/22/2022,290.1
4050,put,bid,4/21/2022,242.8
4050,put,bid,4/20/2022,215.7
4050,put,bid,4/19/2022,230.6
4050,put,bid,4/18/2022,220.3
4050,put,bid,4/14/2022,250.2
4075,put,bid,11/16/2022,244.8
4075,put,bid,11/15/2022,240.4
4075,put,bid,11/14/2022,248.2
4075,put,bid,11/11/2022,238.5
4075,put,bid,11/10/2022,258.1
4075,put,bid,11/9/2022,381.4
4075,put,bid,11/8/2022,335.1
4075,put,bid,11/7/2022,344.8
4075,put,bid,11/4/2022,369.8
4075,put,bid,11/3/2022,403.8
4075,put,bid,11/2/2022,376.3
4075,put,bid,11/1/2022,322.8
4075,put,bid,10/31/2022,313.5
4075,put,bid,10/28/2022,296.5
4075,put,bid,10/27/2022,373.4
4075,put,bid,10/26/2022,340.2
4075,put,bid,10/25/2022,345.9
4075,put,bid,10/24/2022,379.5
4075,put,bid,10/21/2022,396.7
4075,put,bid,10/20/2022,422.7
4075,put,bid,10/19/2022,435.2
4075,put,bid,10/18/2022,405.4
4075,put,bid,10/17/2022,445.3
4075,put,bid,10/14/2022,514.5
4075,put,bid,10/13/2022,457.2
4075,put,bid,10/12/2022,520.8
4075,put,bid,10/11/2022,510.2
4075,put,bid,10/10/2022,494.4
4075,put,bid,10/7/2022,446.6
4075,put,bid,10/6/2022,410.5
4075,put,bid,10/5/2022,382.4
4075,put,bid,10/4/2022,378.3
4075,put,bid,10/3/2022,444.5
4075,put,bid,9/30/2022,507.9
4075,put,bid,9/29/2022,473.6
4075,put,bid,9/28/2022,429.4
4075,put,bid,9/27/2022,474.4
4075,put,bid,9/26/2022,474.8
4075,put,bid,9/23/2022,438.3
4075,put,bid,9/22/2022,399.4
4075,put,bid,9/21/2022,390
4075,put,bid,9/20/2022,340.5
4075,put,bid,9/19/2022,320
4075,put,bid,9/16/2022,
4075,put,bid,9/15/2022,331.4
4075,put,bid,9/14/2022,300.8
4075,put,bid,9/13/2022,312.4
4075,put,bid,9/12/2022,232.5
4075,put,bid,9/9/2022,252.3
4075,put,bid,9/8/2022,276.8
4075,put,bid,9/7/2022,293.7
4075,put,bid,9/6/2022,331.2
4075,put,bid,9/2/2022,318.1
4075,put,bid,9/1/2022,304.1
4075,put,bid,8/31/2022,310.1
4075,put,bid,8/30/2022,300.9
4075,put,bid,8/29/2022,282.2
4075,put,bid,8/26/2022,280.6
4075,put,bid,8/25/2022,218.9
4075,put,bid,8/24/2022,236.8
4075,put,bid,8/23/2022,249.6
4075,put,bid,8/22/2022,245
4075,put,bid,8/19/2022,215.4
4075,put,bid,8/18/2022,194
4075,put,bid,8/17/2022,198.8
4075,put,bid,8/16/2022,187.3
4075,put,bid,8/15/2022,192.9
4075,put,bid,8/12/2022,198.1
4075,put,bid,8/11/2022,219.1
4075,put,bid,8/10/2022,220.2
4075,put,bid,8/9/2022,252.9
4075,put,bid,8/8/2022,245.9
4075,put,bid,8/5/2022,247.8
4075,put,bid,8/4/2022,246
4075,put,bid,8/3/2022,222.9
4075,put,bid,8/2/2022,271.2
4075,put,bid,8/1/2022,258.1
4075,put,bid,7/29/2022,250.5
4075,put,bid,7/28/2022,260.8
4075,put,bid,7/27/2022,298
4075,put,bid,7/26/2022,336.4
4075,put,bid,7/25/2022,326.4
4075,put,bid,7/22/2022,328.3
4075,put,bid,7/21/2022,316.9
4075,put,bid,7/20/2022,334.2
4075,put,bid,7/19/2022,338.9
4075,put,bid,7/18/2022,390.5
4075,put,bid,7/15/2022,377.3
4075,put,bid,7/14/2022,417.6
4075,put,bid,7/13/2022,380.5
4075,put,bid,7/12/2022,405.4
4075,put,bid,7/11/2022,385.7
4075,put,bid,7/8/2022,363.1
4075,put,bid,7/7/2022,370.5
4075,put,bid,7/6/2022,391.8
4075,put,bid,7/5/2022,399.1
4075,put,bid,7/1/2022,386.9
4075,put,bid,6/30/2022,427.6
4075,put,bid,6/29/2022,412.2
4075,put,bid,6/28/2022,409.7
4075,put,bid,6/27/2022,368.3
4075,put,bid,6/24/2022,362.1
4075,put,bid,6/23/2022,437.8
4075,put,bid,6/22/2022,448.6
4075,put,bid,6/21/2022,446.5
4075,put,bid,6/17/2022,495.3
4075,put,bid,6/16/2022,500.3
4075,put,bid,6/15/2022,432.6
4075,put,bid,6/14/2022,471.4
4075,put,bid,6/13/2022,472.1
4075,put,bid,6/10/2022,
4075,put,bid,6/9/2022,
4075,put,bid,6/8/2022,302
4075,put,bid,6/7/2022,291.8
4075,put,bid,6/6/2022,303.6
4075,put,bid,6/3/2022,307.8
4075,put,bid,6/2/2022,283.5
4075,put,bid,6/1/2022,301.6
4075,put,bid,5/31/2022,302.8
4075,put,bid,5/27/2022,294.9
4075,put,bid,5/26/2022,342.1
4075,put,bid,5/25/2022,377.6
4075,put,bid,5/24/2022,388.3
4075,put,bid,5/23/2022,
4075,put,bid,5/20/2022,373.5
4075,put,bid,5/19/2022,408.3
4075,put,bid,5/18/2022,410.9
4075,put,bid,5/17/2022,327.4
4075,put,bid,5/16/2022,
4075,put,bid,5/13/2022,
4075,put,bid,5/12/2022,418.4
4075,put,bid,5/11/2022,405.9
4075,put,bid,5/10/2022,392
4075,put,bid,5/9/2022,399.5
4075,put,bid,5/6/2022,339.3
4075,put,bid,5/5/2022,327.2
4075,put,bid,5/4/2022,269.7
4075,put,bid,5/3/2022,312.5
4075,put,bid,5/2/2022,330.2
4075,put,bid,4/29/2022,319.6
4075,put,bid,4/28/2022,284.3
4075,put,bid,4/27/2022,297.1
4075,put,bid,4/26/2022,343.1
4075,put,bid,4/25/2022,280.1
4075,put,bid,4/22/2022,298.1
4075,put,bid,4/21/2022,249.7
4075,put,bid,4/20/2022,224.9
4075,put,bid,4/19/2022,237.2
4075,put,bid,4/18/2022,227.4
4075,put,bid,4/14/2022,257.2
4100,put,bid,11/16/2022,257.1
4100,put,bid,11/15/2022,252
4100,put,bid,11/14/2022,260.2
4100,put,bid,11/11/2022,250.1
4100,put,bid,11/10/2022,270.4
4100,put,bid,11/9/2022,397.7
4100,put,bid,11/8/2022,350.2
4100,put,bid,11/7/2022,360.3
4100,put,bid,11/4/2022,378.2
4100,put,bid,11/3/2022,420.5
4100,put,bid,11/2/2022,392.4
4100,put,bid,11/1/2022,337.1
4100,put,bid,10/31/2022,327.8
4100,put,bid,10/28/2022,309.6
4100,put,bid,10/27/2022,388.9
4100,put,bid,10/26/2022,355.1
4100,put,bid,10/25/2022,360.1
4100,put,bid,10/24/2022,393.6
4100,put,bid,10/21/2022,412.2
4100,put,bid,10/20/2022,471.7
4100,put,bid,10/19/2022,451.7
4100,put,bid,10/18/2022,421.2
4100,put,bid,10/17/2022,462
4100,put,bid,10/14/2022,532.7
4100,put,bid,10/13/2022,474
4100,put,bid,10/12/2022,539.1
4100,put,bid,10/11/2022,528.1
4100,put,bid,10/10/2022,512
4100,put,bid,10/7/2022,463.7
4100,put,bid,10/6/2022,426
4100,put,bid,10/5/2022,397.2
4100,put,bid,10/4/2022,393
4100,put,bid,10/3/2022,461
4100,put,bid,9/30/2022,525.8
4100,put,bid,9/29/2022,490.7
4100,put,bid,9/28/2022,445.1
4100,put,bid,9/27/2022,491.1
4100,put,bid,9/26/2022,491.4
4100,put,bid,9/23/2022,454.5
4100,put,bid,9/22/2022,414.6
4100,put,bid,9/21/2022,404.5
4100,put,bid,9/20/2022,353.6
4100,put,bid,9/19/2022,332.5
4100,put,bid,9/16/2022,
4100,put,bid,9/15/2022,344
4100,put,bid,9/14/2022,312.3
4100,put,bid,9/13/2022,324.3
4100,put,bid,9/12/2022,241.8
4100,put,bid,9/9/2022,262.3
4100,put,bid,9/8/2022,287.7
4100,put,bid,9/7/2022,304.9
4100,put,bid,9/6/2022,343.5
4100,put,bid,9/2/2022,330
4100,put,bid,9/1/2022,315.4
4100,put,bid,8/31/2022,321.3
4100,put,bid,8/30/2022,311.8
4100,put,bid,8/29/2022,292.5
4100,put,bid,8/26/2022,290.7
4100,put,bid,8/25/2022,227.1
4100,put,bid,8/24/2022,245.9
4100,put,bid,8/23/2022,258.9
4100,put,bid,8/22/2022,253.9
4100,put,bid,8/19/2022,223.2
4100,put,bid,8/18/2022,201.2
4100,put,bid,8/17/2022,206
4100,put,bid,8/16/2022,194.2
4100,put,bid,8/15/2022,200
4100,put,bid,8/12/2022,205.4
4100,put,bid,8/11/2022,227
4100,put,bid,8/10/2022,228.3
4100,put,bid,8/9/2022,262
4100,put,bid,8/8/2022,254.7
4100,put,bid,8/5/2022,256.7
4100,put,bid,8/4/2022,254.8
4100,put,bid,8/3/2022,252.8
4100,put,bid,8/2/2022,280.5
4100,put,bid,8/1/2022,267.3
4100,put,bid,7/29/2022,259.5
4100,put,bid,7/28/2022,270.3
4100,put,bid,7/27/2022,308.4
4100,put,bid,7/26/2022,348
4100,put,bid,7/25/2022,337.6
4100,put,bid,7/22/2022,339.5
4100,put,bid,7/21/2022,327.7
4100,put,bid,7/20/2022,345.5
4100,put,bid,7/19/2022,350.2
4100,put,bid,7/18/2022,403.3
4100,put,bid,7/15/2022,389.7
4100,put,bid,7/14/2022,431.1
4100,put,bid,7/13/2022,394
4100,put,bid,7/12/2022,418.7
4100,put,bid,7/11/2022,398.3
4100,put,bid,7/8/2022,375
4100,put,bid,7/7/2022,382.5
4100,put,bid,7/6/2022,405.3
4100,put,bid,7/5/2022,411.9
4100,put,bid,7/1/2022,400
4100,put,bid,6/30/2022,441.1
4100,put,bid,6/29/2022,425.4
4100,put,bid,6/28/2022,419.7
4100,put,bid,6/27/2022,380.3
4100,put,bid,6/24/2022,380.6
4100,put,bid,6/23/2022,451.5
4100,put,bid,6/22/2022,457.3
4100,put,bid,6/21/2022,460.3
4100,put,bid,6/17/2022,510.5
4100,put,bid,6/16/2022,515.4
4100,put,bid,6/15/2022,446.1
4100,put,bid,6/14/2022,485.4
4100,put,bid,6/13/2022,485.6
4100,put,bid,6/10/2022,
4100,put,bid,6/9/2022,
4100,put,bid,6/8/2022,311.6
4100,put,bid,6/7/2022,300.7
4100,put,bid,6/6/2022,313
4100,put,bid,6/3/2022,317.4
4100,put,bid,6/2/2022,292.3
4100,put,bid,6/1/2022,311.3
4100,put,bid,5/31/2022,312.2
4100,put,bid,5/27/2022,302.9
4100,put,bid,5/26/2022,352.5
4100,put,bid,5/25/2022,388.8
4100,put,bid,5/24/2022,399.4
4100,put,bid,5/23/2022,
4100,put,bid,5/20/2022,385
4100,put,bid,5/19/2022,420.1
4100,put,bid,5/18/2022,422.4
4100,put,bid,5/17/2022,337
4100,put,bid,5/16/2022,379.4
4100,put,bid,5/13/2022,
4100,put,bid,5/12/2022,430
4100,put,bid,5/11/2022,417.1
4100,put,bid,5/10/2022,402.7
4100,put,bid,5/9/2022,410.3
4100,put,bid,5/6/2022,348.7
4100,put,bid,5/5/2022,336.3
4100,put,bid,5/4/2022,277.5
4100,put,bid,5/3/2022,321.3
4100,put,bid,5/2/2022,339.6
4100,put,bid,4/29/2022,328.7
4100,put,bid,4/28/2022,292.4
4100,put,bid,4/27/2022,315.6
4100,put,bid,4/26/2022,352.4
4100,put,bid,4/25/2022,287.9
4100,put,bid,4/22/2022,306.4
4100,put,bid,4/21/2022,256.8
4100,put,bid,4/20/2022,231.3
4100,put,bid,4/19/2022,243.8
4100,put,bid,4/18/2022,234.3
4100,put,bid,4/14/2022,264.3
4125,put,bid,11/16/2022,269
4125,put,bid,11/15/2022,263.3
4125,put,bid,11/14/2022,272.7
4125,put,bid,11/11/2022,264.1
4125,put,bid,11/10/2022,283.1
4125,put,bid,11/9/2022,414.5
4125,put,bid,11/8/2022,365.6
4125,put,bid,11/7/2022,376.1
4125,put,bid,11/4/2022,394.6
4125,put,bid,11/3/2022,437.9
4125,put,bid,11/2/2022,409
4125,put,bid,11/1/2022,351.8
4125,put,bid,10/31/2022,341.6
4125,put,bid,10/28/2022,323.1
4125,put,bid,10/27/2022,404.8
4125,put,bid,10/26/2022,369.1
4125,put,bid,10/25/2022,374.7
4125,put,bid,10/24/2022,408.9
4125,put,bid,10/21/2022,428.2
4125,put,bid,10/20/2022,457
4125,put,bid,10/19/2022,468.6
4125,put,bid,10/18/2022,437.3
4125,put,bid,10/17/2022,479.1
4125,put,bid,10/14/2022,551.3
4125,put,bid,10/13/2022,491.3
4125,put,bid,10/12/2022,557.8
4125,put,bid,10/11/2022,546.4
4125,put,bid,10/10/2022,530
4125,put,bid,10/7/2022,480.4
4125,put,bid,10/6/2022,441.9
4125,put,bid,10/5/2022,412.4
4125,put,bid,10/4/2022,408.1
4125,put,bid,10/3/2022,478
4125,put,bid,9/30/2022,544.1
4125,put,bid,9/29/2022,507.9
4125,put,bid,9/28/2022,461
4125,put,bid,9/27/2022,508.1
4125,put,bid,9/26/2022,508.5
4125,put,bid,9/23/2022,464.9
4125,put,bid,9/22/2022,430.1
4125,put,bid,9/21/2022,419.4
4125,put,bid,9/20/2022,367.2
4125,put,bid,9/19/2022,345.4
4125,put,bid,9/16/2022,
4125,put,bid,9/15/2022,356.9
4125,put,bid,9/14/2022,324.3
4125,put,bid,9/13/2022,336.1
4125,put,bid,9/12/2022,251.4
4125,put,bid,9/9/2022,272.6
4125,put,bid,9/8/2022,298.9
4125,put,bid,9/7/2022,316.4
4125,put,bid,9/6/2022,356.3
4125,put,bid,9/2/2022,342.3
4125,put,bid,9/1/2022,327
4125,put,bid,8/31/2022,332.8
4125,put,bid,8/30/2022,323.1
4125,put,bid,8/29/2022,303
4125,put,bid,8/26/2022,301.1
4125,put,bid,8/25/2022,235.5
4125,put,bid,8/24/2022,254.6
4125,put,bid,8/23/2022,268
4125,put,bid,8/22/2022,262.8
4125,put,bid,8/19/2022,231.2
4125,put,bid,8/18/2022,208.6
4125,put,bid,8/17/2022,213.5
4125,put,bid,8/16/2022,201.3
4125,put,bid,8/15/2022,207.4
4125,put,bid,8/12/2022,212.8
4125,put,bid,8/11/2022,235.2
4125,put,bid,8/10/2022,236.6
4125,put,bid,8/9/2022,271.3
4125,put,bid,8/8/2022,263.8
4125,put,bid,8/5/2022,265.9
4125,put,bid,8/4/2022,263.9
4125,put,bid,8/3/2022,261.8
4125,put,bid,8/2/2022,290.3
4125,put,bid,8/1/2022,276.8
4125,put,bid,7/29/2022,268.9
4125,put,bid,7/28/2022,279.9
4125,put,bid,7/27/2022,319.1
4125,put,bid,7/26/2022,360
4125,put,bid,7/25/2022,349.2
4125,put,bid,7/22/2022,351.1
4125,put,bid,7/21/2022,338.8
4125,put,bid,7/20/2022,357
4125,put,bid,7/19/2022,361.7
4125,put,bid,7/18/2022,416.5
4125,put,bid,7/15/2022,402.5
4125,put,bid,7/14/2022,444.9
4125,put,bid,7/13/2022,407.5
4125,put,bid,7/12/2022,431.8
4125,put,bid,7/11/2022,411.1
4125,put,bid,7/8/2022,387.2
4125,put,bid,7/7/2022,394.8
4125,put,bid,7/6/2022,417.5
4125,put,bid,7/5/2022,425.1
4125,put,bid,7/1/2022,413.5
4125,put,bid,6/30/2022,455
4125,put,bid,6/29/2022,438.1
4125,put,bid,6/28/2022,432.9
4125,put,bid,6/27/2022,392.6
4125,put,bid,6/24/2022,394.2
4125,put,bid,6/23/2022,460.2
4125,put,bid,6/22/2022,471.3
4125,put,bid,6/21/2022,474.4
4125,put,bid,6/17/2022,526
4125,put,bid,6/16/2022,530.8
4125,put,bid,6/15/2022,459.9
4125,put,bid,6/14/2022,499.7
4125,put,bid,6/13/2022,482.6
4125,put,bid,6/10/2022,
4125,put,bid,6/9/2022,
4125,put,bid,6/8/2022,321.2
4125,put,bid,6/7/2022,310.1
4125,put,bid,6/6/2022,323.2
4125,put,bid,6/3/2022,327.2
4125,put,bid,6/2/2022,301.4
4125,put,bid,6/1/2022,321.1
4125,put,bid,5/31/2022,321.9
4125,put,bid,5/27/2022,313.2
4125,put,bid,5/26/2022,363.1
4125,put,bid,5/25/2022,400.2
4125,put,bid,5/24/2022,410.9
4125,put,bid,5/23/2022,
4125,put,bid,5/20/2022,397
4125,put,bid,5/19/2022,432.1
4125,put,bid,5/18/2022,434.2
4125,put,bid,5/17/2022,346.9
4125,put,bid,5/16/2022,
4125,put,bid,5/13/2022,
4125,put,bid,5/12/2022,441.7
4125,put,bid,5/11/2022,428.2
4125,put,bid,5/10/2022,413.6
4125,put,bid,5/9/2022,421.2
4125,put,bid,5/6/2022,358.3
4125,put,bid,5/5/2022,345.6
4125,put,bid,5/4/2022,285.5
4125,put,bid,5/3/2022,330.3
4125,put,bid,5/2/2022,348.9
4125,put,bid,4/29/2022,338
4125,put,bid,4/28/2022,300.5
4125,put,bid,4/27/2022,314.6
4125,put,bid,4/26/2022,361.9
4125,put,bid,4/25/2022,295.9
4125,put,bid,4/22/2022,314.8
4125,put,bid,4/21/2022,264.1
4125,put,bid,4/20/2022,234.8
4125,put,bid,4/19/2022,250.7
4125,put,bid,4/18/2022,241.2
4125,put,bid,4/14/2022,271.6
4150,put,bid,11/16/2022,282.3
4150,put,bid,11/15/2022,276.5
4150,put,bid,11/14/2022,285.6
4150,put,bid,11/11/2022,274.7
4150,put,bid,11/10/2022,296.3
4150,put,bid,11/9/2022,431.6
4150,put,bid,11/8/2022,381.3
4150,put,bid,11/7/2022,392.5
4150,put,bid,11/4/2022,411.5
4150,put,bid,11/3/2022,455.6
4150,put,bid,11/2/2022,425.9
4150,put,bid,11/1/2022,366.9
4150,put,bid,10/31/2022,356
4150,put,bid,10/28/2022,337
4150,put,bid,10/27/2022,421.1
4150,put,bid,10/26/2022,384.1
4150,put,bid,10/25/2022,389.6
4150,put,bid,10/24/2022,424.7
4150,put,bid,10/21/2022,443.7
4150,put,bid,10/20/2022,506.5
4150,put,bid,10/19/2022,485.9
4150,put,bid,10/18/2022,453.8
4150,put,bid,10/17/2022,496.5
4150,put,bid,10/14/2022,570.3
4150,put,bid,10/13/2022,508.9
4150,put,bid,10/12/2022,576.8
4150,put,bid,10/11/2022,565
4150,put,bid,10/10/2022,548.3
4150,put,bid,10/7/2022,519.1
4150,put,bid,10/6/2022,458.2
4150,put,bid,10/5/2022,428.1
4150,put,bid,10/4/2022,423.6
4150,put,bid,10/3/2022,495.4
4150,put,bid,9/30/2022,563
4150,put,bid,9/29/2022,526.7
4150,put,bid,9/28/2022,477.8
4150,put,bid,9/27/2022,525.6
4150,put,bid,9/26/2022,525.9
4150,put,bid,9/23/2022,481
4150,put,bid,9/22/2022,446
4150,put,bid,9/21/2022,434.7
4150,put,bid,9/20/2022,381.2
4150,put,bid,9/19/2022,358.7
4150,put,bid,9/16/2022,
4150,put,bid,9/15/2022,370.2
4150,put,bid,9/14/2022,336.5
4150,put,bid,9/13/2022,349.1
4150,put,bid,9/12/2022,261.3
4150,put,bid,9/9/2022,283.3
4150,put,bid,9/8/2022,310
4150,put,bid,9/7/2022,328.4
4150,put,bid,9/6/2022,369.2
4150,put,bid,9/2/2022,354.9
4150,put,bid,9/1/2022,338.9
4150,put,bid,8/31/2022,344.8
4150,put,bid,8/30/2022,334.8
4150,put,bid,8/29/2022,313.9
4150,put,bid,8/26/2022,311.7
4150,put,bid,8/25/2022,244.3
4150,put,bid,8/24/2022,264.3
4150,put,bid,8/23/2022,278.1
4150,put,bid,8/22/2022,272.5
4150,put,bid,8/19/2022,239.5
4150,put,bid,8/18/2022,216.2
4150,put,bid,8/17/2022,221.2
4150,put,bid,8/16/2022,208.7
4150,put,bid,8/15/2022,215
4150,put,bid,8/12/2022,220.5
4150,put,bid,8/11/2022,243.6
4150,put,bid,8/10/2022,245.1
4150,put,bid,8/9/2022,280.9
4150,put,bid,8/8/2022,273.1
4150,put,bid,8/5/2022,275.3
4150,put,bid,8/4/2022,273.3
4150,put,bid,8/3/2022,271.2
4150,put,bid,8/2/2022,300.3
4150,put,bid,8/1/2022,286.5
4150,put,bid,7/29/2022,278.5
4150,put,bid,7/28/2022,290.3
4150,put,bid,7/27/2022,330.2
4150,put,bid,7/26/2022,372.3
4150,put,bid,7/25/2022,361.1
4150,put,bid,7/22/2022,363
4150,put,bid,7/21/2022,350.3
4150,put,bid,7/20/2022,368.9
4150,put,bid,7/19/2022,373.7
4150,put,bid,7/18/2022,430.2
4150,put,bid,7/15/2022,415.6
4150,put,bid,7/14/2022,459
4150,put,bid,7/13/2022,422
4150,put,bid,7/12/2022,445.9
4150,put,bid,7/11/2022,424.4
4150,put,bid,7/8/2022,399.8
4150,put,bid,7/7/2022,407.5
4150,put,bid,7/6/2022,431.7
4150,put,bid,7/5/2022,438.7
4150,put,bid,7/1/2022,427.4
4150,put,bid,6/30/2022,469.2
4150,put,bid,6/29/2022,452.7
4150,put,bid,6/28/2022,446.6
4150,put,bid,6/27/2022,405.2
4150,put,bid,6/24/2022,406.7
4150,put,bid,6/23/2022,474.5
4150,put,bid,6/22/2022,485.9
4150,put,bid,6/21/2022,488.9
4150,put,bid,6/17/2022,541.9
4150,put,bid,6/16/2022,546.6
4150,put,bid,6/15/2022,474.1
4150,put,bid,6/14/2022,514.4
4150,put,bid,6/13/2022,496.5
4150,put,bid,6/10/2022,
4150,put,bid,6/9/2022,
4150,put,bid,6/8/2022,331.3
4150,put,bid,6/7/2022,320.1
4150,put,bid,6/6/2022,332.1
4150,put,bid,6/3/2022,337.3
4150,put,bid,6/2/2022,310.6
4150,put,bid,6/1/2022,331.2
4150,put,bid,5/31/2022,331.7
4150,put,bid,5/27/2022,322.6
4150,put,bid,5/26/2022,373.5
4150,put,bid,5/25/2022,411.9
4150,put,bid,5/24/2022,423.1
4150,put,bid,5/23/2022,
4150,put,bid,5/20/2022,409.5
4150,put,bid,5/19/2022,444.5
4150,put,bid,5/18/2022,446.3
4150,put,bid,5/17/2022,357
4150,put,bid,5/16/2022,
4150,put,bid,5/13/2022,
4150,put,bid,5/12/2022,453.9
4150,put,bid,5/11/2022,439.9
4150,put,bid,5/10/2022,424.8
4150,put,bid,5/9/2022,432.1
4150,put,bid,5/6/2022,368.1
4150,put,bid,5/5/2022,355
4150,put,bid,5/4/2022,293.6
4150,put,bid,5/3/2022,339.5
4150,put,bid,5/2/2022,358.6
4150,put,bid,4/29/2022,347.3
4150,put,bid,4/28/2022,308.9
4150,put,bid,4/27/2022,333.1
4150,put,bid,4/26/2022,371.5
